index_a,index_b,postcode,street_number,date_of_birth,state,salary-class
343_a,716_b,0.8950542822677925,0.21212121212121213,0.9806355865477073,0.8772893772893773,1
343_a,937_b,0.8950542822677925,0.21212121212121213,0.9806355865477073,0.8772893772893773,1
343_a,165_b,0.9674306393244874,0.021212121212121213,0.9567042619952334,0.8772893772893773,1
343_a,390_b,0.9674306393244874,0.021212121212121213,0.9567042619952334,0.8772893772893773,1
343_a,832_b,0.9674306393244874,0.021212121212121213,0.9567042619952334,0.8772893772893773,1
1123_a,399_b,0.8950542822677925,0.21212121212121213,0.9806355865477073,0.8772893772893773,1
1123_a,716_b,0.8950542822677925,0.21212121212121213,0.9806355865477073,0.8772893772893773,1
1123_a,937_b,0.8950542822677925,0.21212121212121213,0.9806355865477073,0.8772893772893773,1
1123_a,165_b,0.9674306393244874,0.021212121212121213,0.9567042619952334,0.8772893772893773,1
1123_a,390_b,0.9674306393244874,0.021212121212121213,0.9567042619952334,0.8772893772893773,1
1123_a,832_b,0.9674306393244874,0.021212121212121213,0.9567042619952334,0.8772893772893773,1
2909_a,399_b,0.8950542822677925,0.21212121212121213,0.9806355865477073,0.8772893772893773,1
2909_a,716_b,0.8950542822677925,0.21212121212121213,0.9806355865477073,0.8772893772893773,1
2909_a,937_b,0.8950542822677925,0.21212121212121213,0.9806355865477073,0.8772893772893773,1
2909_a,165_b,0.9674306393244874,0.021212121212121213,0.9567042619952334,0.8772893772893773,1
2909_a,390_b,0.9674306393244874,0.021212121212121213,0.9567042619952334,0.8772893772893773,1
2909_a,832_b,0.9674306393244874,0.021212121212121213,0.9567042619952334,0.8772893772893773,1
3463_a,399_b,0.8950542822677925,0.21212121212121213,0.9806355865477073,0.8772893772893773,0
3463_a,716_b,0.8950542822677925,0.21212121212121213,0.9806355865477073,0.8772893772893773,0
3463_a,937_b,0.8950542822677925,0.21212121212121213,0.9806355865477073,0.8772893772893773,0
3463_a,165_b,0.9674306393244874,0.021212121212121213,0.9567042619952334,0.8772893772893773,0
3463_a,390_b,0.9674306393244874,0.021212121212121213,0.9567042619952334,0.8772893772893773,0
3463_a,832_b,0.9674306393244874,0.021212121212121213,0.9567042619952334,0.8772893772893773,0
1177_a,462_b,0.9913127413127413,0.5041666666666667,0.9981506050526601,0.8571428571428571,1
1177_a,565_b,0.9913127413127413,0.5041666666666667,0.9981506050526601,0.8571428571428571,0
1177_a,734_b,0.9913127413127413,0.5041666666666667,0.9981506050526601,0.8571428571428571,1
1177_a,875_b,0.9913127413127413,0.5041666666666667,0.9981506050526601,0.8571428571428571,0
1177_a,8_b,0.9990272373540856,0.020833333333333332,0.9906066598015295,1.0,1
1177_a,94_b,0.9990272373540856,0.020833333333333332,0.9906066598015295,1.0,1
1177_a,923_b,0.9990272373540856,0.020833333333333332,0.9906066598015295,1.0,1
1604_a,462_b,0.9913127413127413,0.5041666666666667,0.9981506050526601,0.8571428571428571,1
1604_a,565_b,0.9913127413127413,0.5041666666666667,0.9981506050526601,0.8571428571428571,0
1604_a,734_b,0.9913127413127413,0.5041666666666667,0.9981506050526601,0.8571428571428571,1
1604_a,875_b,0.9913127413127413,0.5041666666666667,0.9981506050526601,0.8571428571428571,0
1604_a,8_b,0.9990272373540856,0.020833333333333332,0.9906066598015295,1.0,1
1604_a,94_b,0.9990272373540856,0.020833333333333332,0.9906066598015295,1.0,1
1604_a,923_b,0.9990272373540856,0.020833333333333332,0.9906066598015295,1.0,1
1898_a,462_b,0.9913127413127413,0.5041666666666667,0.9981506050526601,0.8571428571428571,1
1898_a,565_b,0.9913127413127413,0.5041666666666667,0.9981506050526601,0.8571428571428571,0
1898_a,734_b,0.9913127413127413,0.5041666666666667,0.9981506050526601,0.8571428571428571,1
1898_a,875_b,0.9913127413127413,0.5041666666666667,0.9981506050526601,0.8571428571428571,0
1898_a,8_b,0.9990272373540856,0.020833333333333332,0.9906066598015295,1.0,1
1898_a,94_b,0.9990272373540856,0.020833333333333332,0.9906066598015295,1.0,1
1898_a,923_b,0.9990272373540856,0.020833333333333332,0.9906066598015295,1.0,1
3721_a,462_b,0.9913127413127413,0.5041666666666667,0.9981506050526601,0.8571428571428571,0
3721_a,565_b,0.9913127413127413,0.5041666666666667,0.9981506050526601,0.8571428571428571,1
3721_a,734_b,0.9913127413127413,0.5041666666666667,0.9981506050526601,0.8571428571428571,0
3721_a,875_b,0.9913127413127413,0.5041666666666667,0.9981506050526601,0.8571428571428571,1
3721_a,8_b,0.9990272373540856,0.020833333333333332,0.9906066598015295,1.0,0
3721_a,94_b,0.9990272373540856,0.020833333333333332,0.9906066598015295,1.0,0
3721_a,923_b,0.9990272373540856,0.020833333333333332,0.9906066598015295,1.0,0
729_a,148_b,0.8542631435576137,0.072992700729927,0.9711173452704709,0.6876623376623376,1
729_a,388_b,0.8542631435576137,0.072992700729927,0.9711173452704709,0.6876623376623376,0
729_a,880_b,0.8542631435576137,0.072992700729927,0.9711173452704709,0.6876623376623376,1
2664_a,148_b,0.8542631435576137,0.072992700729927,0.9711173452704709,0.6876623376623376,0
2664_a,388_b,0.8542631435576137,0.072992700729927,0.9711173452704709,0.6876623376623376,1
2664_a,880_b,0.8542631435576137,0.072992700729927,0.9711173452704709,0.6876623376623376,0
2887_a,148_b,0.8542631435576137,0.072992700729927,0.9711173452704709,0.6876623376623376,1
2887_a,388_b,0.8542631435576137,0.072992700729927,0.9711173452704709,0.6876623376623376,0
2887_a,880_b,0.8542631435576137,0.072992700729927,0.9711173452704709,0.6876623376623376,1
3128_a,148_b,0.8542631435576137,0.072992700729927,0.9711173452704709,0.6876623376623376,1
3128_a,388_b,0.8542631435576137,0.072992700729927,0.9711173452704709,0.6876623376623376,0
3128_a,880_b,0.8542631435576137,0.072992700729927,0.9711173452704709,0.6876623376623376,1
1136_a,445_b,0.9993672888326479,0.5581395348837209,0.9926837024944425,0.5476190476190476,0
1136_a,579_b,0.9993672888326479,0.5581395348837209,0.9926837024944425,0.5476190476190476,1
1136_a,932_b,0.9993672888326479,0.5581395348837209,0.9926837024944425,0.5476190476190476,1
1272_a,445_b,0.9993672888326479,0.5581395348837209,0.9926837024944425,0.5476190476190476,0
1272_a,579_b,0.9993672888326479,0.5581395348837209,0.9926837024944425,0.5476190476190476,1
1272_a,932_b,0.9993672888326479,0.5581395348837209,0.9926837024944425,0.5476190476190476,1
1441_a,445_b,0.9993672888326479,0.5581395348837209,0.9926837024944425,0.5476190476190476,0
1441_a,579_b,0.9993672888326479,0.5581395348837209,0.9926837024944425,0.5476190476190476,1
1441_a,932_b,0.9993672888326479,0.5581395348837209,0.9926837024944425,0.5476190476190476,1
2865_a,445_b,0.9993672888326479,0.5581395348837209,0.9926837024944425,0.5476190476190476,0
2865_a,579_b,0.9993672888326479,0.5581395348837209,0.9926837024944425,0.5476190476190476,1
2865_a,932_b,0.9993672888326479,0.5581395348837209,0.9926837024944425,0.5476190476190476,1
1494_a,179_b,0.9462882096069869,0.041189931350114416,0.9908944591528116,0.7666666666666666,0
1494_a,207_b,0.9462882096069869,0.041189931350114416,0.9908944591528116,0.7666666666666666,0
1494_a,363_b,0.9462882096069869,0.041189931350114416,0.9908944591528116,0.7666666666666666,0
1494_a,911_b,0.9462882096069869,0.041189931350114416,0.9908944591528116,0.7666666666666666,0
2272_a,179_b,0.9462882096069869,0.041189931350114416,0.9908944591528116,0.7666666666666666,1
2272_a,207_b,0.9462882096069869,0.041189931350114416,0.9908944591528116,0.7666666666666666,1
2272_a,363_b,0.9462882096069869,0.041189931350114416,0.9908944591528116,0.7666666666666666,1
2272_a,911_b,0.9462882096069869,0.041189931350114416,0.9908944591528116,0.7666666666666666,1
3071_a,179_b,0.9462882096069869,0.041189931350114416,0.9908944591528116,0.7666666666666666,1
3071_a,207_b,0.9462882096069869,0.041189931350114416,0.9908944591528116,0.7666666666666666,1
3071_a,363_b,0.9462882096069869,0.041189931350114416,0.9908944591528116,0.7666666666666666,1
3071_a,911_b,0.9462882096069869,0.041189931350114416,0.9908944591528116,0.7666666666666666,1
3192_a,179_b,0.9462882096069869,0.041189931350114416,0.9908944591528116,0.7666666666666666,0
3192_a,207_b,0.9462882096069869,0.041189931350114416,0.9908944591528116,0.7666666666666666,0
3192_a,363_b,0.9462882096069869,0.041189931350114416,0.9908944591528116,0.7666666666666666,0
3192_a,911_b,0.9462882096069869,0.041189931350114416,0.9908944591528116,0.7666666666666666,0
598_a,369_b,0.9516752577319587,0.4166666666666667,0.9926841918289285,0.7142857142857143,1
598_a,498_b,0.9516752577319587,0.4166666666666667,0.9926841918289285,0.7142857142857143,1
598_a,869_b,0.9516752577319587,0.4166666666666667,0.9926841918289285,0.7142857142857143,1
598_a,884_b,0.9516752577319587,0.4166666666666667,0.9926841918289285,0.7142857142857143,0
598_a,248_b,0.940419769803656,0.5333333333333333,0.9796552988488616,0.7142857142857143,1
598_a,444_b,0.940419769803656,0.5333333333333333,0.9796552988488616,0.7142857142857143,1
598_a,478_b,0.940419769803656,0.5333333333333333,0.9796552988488616,0.7142857142857143,1
598_a,801_b,0.940419769803656,0.5333333333333333,0.9796552988488616,0.7142857142857143,0
598_a,340_b,0.9433681073025335,0.9833333333333333,0.9659494530921596,0.8571428571428571,1
598_a,365_b,0.9433681073025335,0.9833333333333333,0.9659494530921596,0.8571428571428571,1
598_a,750_b,0.9433681073025335,0.9833333333333333,0.9659494530921596,0.8571428571428571,0
598_a,900_b,0.9433681073025335,0.9833333333333333,0.9659494530921596,0.8571428571428571,0
598_a,25_b,0.9586758978797058,0.5333333333333333,0.961785166276371,0.6876623376623376,1
598_a,133_b,0.9586758978797058,0.5333333333333333,0.961785166276371,0.6876623376623376,1
598_a,325_b,0.9586758978797058,0.5333333333333333,0.961785166276371,0.6876623376623376,1
2112_a,369_b,0.9516752577319587,0.4166666666666667,0.9926841918289285,0.7142857142857143,1
2112_a,498_b,0.9516752577319587,0.4166666666666667,0.9926841918289285,0.7142857142857143,1
2112_a,869_b,0.9516752577319587,0.4166666666666667,0.9926841918289285,0.7142857142857143,1
2112_a,884_b,0.9516752577319587,0.4166666666666667,0.9926841918289285,0.7142857142857143,0
2112_a,248_b,0.940419769803656,0.5333333333333333,0.9796552988488616,0.7142857142857143,1
2112_a,444_b,0.940419769803656,0.5333333333333333,0.9796552988488616,0.7142857142857143,1
2112_a,478_b,0.940419769803656,0.5333333333333333,0.9796552988488616,0.7142857142857143,1
2112_a,801_b,0.940419769803656,0.5333333333333333,0.9796552988488616,0.7142857142857143,0
2112_a,340_b,0.9433681073025335,0.9833333333333333,0.9659494530921596,0.8571428571428571,1
2112_a,365_b,0.9433681073025335,0.9833333333333333,0.9659494530921596,0.8571428571428571,1
2112_a,750_b,0.9433681073025335,0.9833333333333333,0.9659494530921596,0.8571428571428571,0
2112_a,900_b,0.9433681073025335,0.9833333333333333,0.9659494530921596,0.8571428571428571,0
2112_a,25_b,0.9586758978797058,0.5333333333333333,0.961785166276371,0.6876623376623376,1
2112_a,133_b,0.9586758978797058,0.5333333333333333,0.961785166276371,0.6876623376623376,1
2112_a,325_b,0.9586758978797058,0.5333333333333333,0.961785166276371,0.6876623376623376,1
3207_a,369_b,0.9516752577319587,0.4166666666666667,0.9926841918289285,0.7142857142857143,1
3207_a,498_b,0.9516752577319587,0.4166666666666667,0.9926841918289285,0.7142857142857143,1
3207_a,869_b,0.9516752577319587,0.4166666666666667,0.9926841918289285,0.7142857142857143,1
3207_a,884_b,0.9516752577319587,0.4166666666666667,0.9926841918289285,0.7142857142857143,0
3207_a,248_b,0.940419769803656,0.5333333333333333,0.9796552988488616,0.7142857142857143,1
3207_a,444_b,0.940419769803656,0.5333333333333333,0.9796552988488616,0.7142857142857143,1
3207_a,478_b,0.940419769803656,0.5333333333333333,0.9796552988488616,0.7142857142857143,1
3207_a,801_b,0.940419769803656,0.5333333333333333,0.9796552988488616,0.7142857142857143,0
3207_a,340_b,0.9433681073025335,0.9833333333333333,0.9659494530921596,0.8571428571428571,1
3207_a,365_b,0.9433681073025335,0.9833333333333333,0.9659494530921596,0.8571428571428571,1
3207_a,750_b,0.9433681073025335,0.9833333333333333,0.9659494530921596,0.8571428571428571,0
3207_a,900_b,0.9433681073025335,0.9833333333333333,0.9659494530921596,0.8571428571428571,0
3207_a,25_b,0.9586758978797058,0.5333333333333333,0.961785166276371,0.6876623376623376,1
3207_a,133_b,0.9586758978797058,0.5333333333333333,0.961785166276371,0.6876623376623376,1
3207_a,325_b,0.9586758978797058,0.5333333333333333,0.961785166276371,0.6876623376623376,1
3526_a,369_b,0.9516752577319587,0.4166666666666667,0.9926841918289285,0.7142857142857143,0
3526_a,498_b,0.9516752577319587,0.4166666666666667,0.9926841918289285,0.7142857142857143,0
3526_a,869_b,0.9516752577319587,0.4166666666666667,0.9926841918289285,0.7142857142857143,0
3526_a,884_b,0.9516752577319587,0.4166666666666667,0.9926841918289285,0.7142857142857143,1
3526_a,248_b,0.940419769803656,0.5333333333333333,0.9796552988488616,0.7142857142857143,0
3526_a,444_b,0.940419769803656,0.5333333333333333,0.9796552988488616,0.7142857142857143,0
3526_a,478_b,0.940419769803656,0.5333333333333333,0.9796552988488616,0.7142857142857143,0
3526_a,801_b,0.940419769803656,0.5333333333333333,0.9796552988488616,0.7142857142857143,1
3526_a,340_b,0.9433681073025335,0.9833333333333333,0.9659494530921596,0.8571428571428571,0
3526_a,365_b,0.9433681073025335,0.9833333333333333,0.9659494530921596,0.8571428571428571,0
3526_a,750_b,0.9433681073025335,0.9833333333333333,0.9659494530921596,0.8571428571428571,1
3526_a,900_b,0.9433681073025335,0.9833333333333333,0.9659494530921596,0.8571428571428571,1
3526_a,25_b,0.9586758978797058,0.5333333333333333,0.961785166276371,0.6876623376623376,0
3526_a,133_b,0.9586758978797058,0.5333333333333333,0.961785166276371,0.6876623376623376,0
3526_a,325_b,0.9586758978797058,0.5333333333333333,0.961785166276371,0.6876623376623376,0
367_a,63_b,0.9970367443698143,0.14,0.9860009788205767,0.7985347985347985,0
367_a,488_b,0.9970367443698143,0.14,0.9860009788205767,0.7985347985347985,0
367_a,918_b,0.9970367443698143,0.14,0.9860009788205767,0.7985347985347985,0
750_a,63_b,0.9970367443698143,0.14,0.9860009788205767,0.7985347985347985,1
750_a,488_b,0.9970367443698143,0.14,0.9860009788205767,0.7985347985347985,1
750_a,918_b,0.9970367443698143,0.14,0.9860009788205767,0.7985347985347985,1
1316_a,63_b,0.9970367443698143,0.14,0.9860009788205767,0.7985347985347985,1
1316_a,488_b,0.9970367443698143,0.14,0.9860009788205767,0.7985347985347985,1
1316_a,918_b,0.9970367443698143,0.14,0.9860009788205767,0.7985347985347985,1
1490_a,63_b,0.9970367443698143,0.14,0.9860009788205767,0.7985347985347985,1
1490_a,488_b,0.9970367443698143,0.14,0.9860009788205767,0.7985347985347985,1
1490_a,918_b,0.9970367443698143,0.14,0.9860009788205767,0.7985347985347985,1
1414_a,43_b,0.9793875147232037,0.5957446808510638,0.96574011076092,0.7043142043142043,1
1414_a,100_b,0.9793875147232037,0.5957446808510638,0.96574011076092,0.7043142043142043,1
1414_a,199_b,0.9793875147232037,0.5957446808510638,0.96574011076092,0.7043142043142043,1
1414_a,375_b,0.9793875147232037,0.5957446808510638,0.96574011076092,0.7043142043142043,1
1544_a,43_b,0.9793875147232037,0.5957446808510638,0.96574011076092,0.7043142043142043,0
1544_a,100_b,0.9793875147232037,0.5957446808510638,0.96574011076092,0.7043142043142043,0
1544_a,199_b,0.9793875147232037,0.5957446808510638,0.96574011076092,0.7043142043142043,0
1544_a,375_b,0.9793875147232037,0.5957446808510638,0.96574011076092,0.7043142043142043,0
1904_a,43_b,0.9793875147232037,0.5957446808510638,0.96574011076092,0.7043142043142043,0
1904_a,100_b,0.9793875147232037,0.5957446808510638,0.96574011076092,0.7043142043142043,0
1904_a,199_b,0.9793875147232037,0.5957446808510638,0.96574011076092,0.7043142043142043,0
1904_a,375_b,0.9793875147232037,0.5957446808510638,0.96574011076092,0.7043142043142043,0
1327_a,14_b,0.826058631921824,0.9090909090909091,0.9555221103806013,0.7313131313131315,1
1327_a,219_b,0.826058631921824,0.9090909090909091,0.9555221103806013,0.7313131313131315,1
1327_a,818_b,0.826058631921824,0.9090909090909091,0.9555221103806013,0.7313131313131315,0
1327_a,904_b,0.826058631921824,0.9090909090909091,0.9555221103806013,0.7313131313131315,0
1327_a,61_b,0.8882736156351791,0.5681818181818182,0.9543228625329162,0.7313131313131315,1
1327_a,272_b,0.8882736156351791,0.5681818181818182,0.9543228625329162,0.7313131313131315,1
1327_a,442_b,0.8882736156351791,0.5681818181818182,0.9543228625329162,0.7313131313131315,1
2483_a,14_b,0.826058631921824,0.9090909090909091,0.9555221103806013,0.7313131313131315,1
2483_a,219_b,0.826058631921824,0.9090909090909091,0.9555221103806013,0.7313131313131315,1
2483_a,818_b,0.826058631921824,0.9090909090909091,0.9555221103806013,0.7313131313131315,0
2483_a,904_b,0.826058631921824,0.9090909090909091,0.9555221103806013,0.7313131313131315,0
2483_a,61_b,0.8882736156351791,0.5681818181818182,0.9543228625329162,0.7313131313131315,1
2483_a,272_b,0.8882736156351791,0.5681818181818182,0.9543228625329162,0.7313131313131315,1
2483_a,442_b,0.8882736156351791,0.5681818181818182,0.9543228625329162,0.7313131313131315,1
3111_a,14_b,0.826058631921824,0.9090909090909091,0.9555221103806013,0.7313131313131315,0
3111_a,219_b,0.826058631921824,0.9090909090909091,0.9555221103806013,0.7313131313131315,0
3111_a,818_b,0.826058631921824,0.9090909090909091,0.9555221103806013,0.7313131313131315,1
3111_a,904_b,0.826058631921824,0.9090909090909091,0.9555221103806013,0.7313131313131315,1
3111_a,61_b,0.8882736156351791,0.5681818181818182,0.9543228625329162,0.7313131313131315,0
3111_a,272_b,0.8882736156351791,0.5681818181818182,0.9543228625329162,0.7313131313131315,0
3111_a,442_b,0.8882736156351791,0.5681818181818182,0.9543228625329162,0.7313131313131315,0
3622_a,14_b,0.826058631921824,0.9090909090909091,0.9555221103806013,0.7313131313131315,1
3622_a,219_b,0.826058631921824,0.9090909090909091,0.9555221103806013,0.7313131313131315,1
3622_a,818_b,0.826058631921824,0.9090909090909091,0.9555221103806013,0.7313131313131315,0
3622_a,904_b,0.826058631921824,0.9090909090909091,0.9555221103806013,0.7313131313131315,0
3622_a,61_b,0.8882736156351791,0.5681818181818182,0.9543228625329162,0.7313131313131315,1
3622_a,272_b,0.8882736156351791,0.5681818181818182,0.9543228625329162,0.7313131313131315,1
3622_a,442_b,0.8882736156351791,0.5681818181818182,0.9543228625329162,0.7313131313131315,1
1155_a,206_b,0.9278581010582799,0.6538461538461539,0.9672136307608443,0.5288220551378445,1
1155_a,651_b,0.9278581010582799,0.6538461538461539,0.9672136307608443,0.5288220551378445,1
1155_a,829_b,0.9278581010582799,0.6538461538461539,0.9672136307608443,0.5288220551378445,1
1380_a,206_b,0.9278581010582799,0.6538461538461539,0.9672136307608443,0.5288220551378445,1
1380_a,651_b,0.9278581010582799,0.6538461538461539,0.9672136307608443,0.5288220551378445,1
1380_a,829_b,0.9278581010582799,0.6538461538461539,0.9672136307608443,0.5288220551378445,1
2097_a,206_b,0.9278581010582799,0.6538461538461539,0.9672136307608443,0.5288220551378445,1
2097_a,651_b,0.9278581010582799,0.6538461538461539,0.9672136307608443,0.5288220551378445,1
2097_a,829_b,0.9278581010582799,0.6538461538461539,0.9672136307608443,0.5288220551378445,1
1495_a,569_b,0.8628957885029204,0.39378238341968913,0.9862666051537169,0.775946275946276,1
1495_a,692_b,0.8628957885029204,0.39378238341968913,0.9862666051537169,0.775946275946276,1
1495_a,806_b,0.8628957885029204,0.39378238341968913,0.9862666051537169,0.775946275946276,0
1495_a,845_b,0.8628957885029204,0.39378238341968913,0.9862666051537169,0.775946275946276,1
2362_a,569_b,0.8628957885029204,0.39378238341968913,0.9862666051537169,0.775946275946276,1
2362_a,692_b,0.8628957885029204,0.39378238341968913,0.9862666051537169,0.775946275946276,1
2362_a,806_b,0.8628957885029204,0.39378238341968913,0.9862666051537169,0.775946275946276,0
2362_a,845_b,0.8628957885029204,0.39378238341968913,0.9862666051537169,0.775946275946276,1
3184_a,569_b,0.8628957885029204,0.39378238341968913,0.9862666051537169,0.775946275946276,1
3184_a,692_b,0.8628957885029204,0.39378238341968913,0.9862666051537169,0.775946275946276,1
3184_a,806_b,0.8628957885029204,0.39378238341968913,0.9862666051537169,0.775946275946276,0
3184_a,845_b,0.8628957885029204,0.39378238341968913,0.9862666051537169,0.775946275946276,1
3312_a,569_b,0.8628957885029204,0.39378238341968913,0.9862666051537169,0.775946275946276,0
3312_a,692_b,0.8628957885029204,0.39378238341968913,0.9862666051537169,0.775946275946276,0
3312_a,806_b,0.8628957885029204,0.39378238341968913,0.9862666051537169,0.775946275946276,1
3312_a,845_b,0.8628957885029204,0.39378238341968913,0.9862666051537169,0.775946275946276,0
1290_a,131_b,0.8577421815408085,0.42105263157894735,0.9541166606154581,0.8814118629908103,1
1290_a,171_b,0.8577421815408085,0.42105263157894735,0.9541166606154581,0.8814118629908103,1
1290_a,210_b,0.8577421815408085,0.42105263157894735,0.9541166606154581,0.8814118629908103,1
1290_a,292_b,0.8577421815408085,0.42105263157894735,0.9541166606154581,0.8814118629908103,1
2779_a,131_b,0.8577421815408085,0.42105263157894735,0.9541166606154581,0.8814118629908103,1
